fuelType,rating,renterTripsTaken,reviewCount,location.city,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
2,4.88,35,34,422,36.098125,-115.14877,32,8109189,40,18,396,0,2013
1,5.0,56,48,422,36.121571,-115.167978,32,499176,234,48,288,2,2017
1,5.0,22,19,422,36.115995,-115.253748,32,12167970,99,48,286,0,2019
1,5.0,33,29,422,36.121984,-115.169647,32,499176,167,48,286,0,2017
2,5.0,14,12,422,36.100631,-115.278668,32,5316859,499,5,86,0,2014
2,5.0,12,12,422,36.092225,-115.186973,32,6085018,135,4,248,0,2017
2,5.0,10,10,422,36.100506,-115.280807,32,5316859,199,33,363,0,2015
2,5.0,48,44,422,35.995362,-115.186249,32,9780735,112,34,46,0,2019
2,4.96,135,119,422,36.067843,-115.175372,32,1670971,35,17,76,0,2017
2,4.96,58,51,337,35.98217,-115.094562,32,792571,81,21,145,0,2017
2,4.82,37,33,422,36.093617,-115.298463,32,2434410,137,4,242,0,2016
2,4.94,37,34,422,36.294373,-115.284889,32,4305065,80,4,3,0,2016
2,5.0,147,127,422,36.0674,-115.17551,32,1670971,35,49,95,0,2017
2,4.57,8,7,422,36.102854,-115.230161,32,1270430,108,4,10,0,2013
2,5.0,32,31,422,36.119725,-115.218727,32,1059858,89,20,328,2,2019
2,5.0,9,5,422,36.216302,-115.26702,32,11481157,125,1,7,0,2016
1,5.0,6,5,422,36.129563,-115.157117,32,15524839,134,48,286,0,2018
3,5.0,55,47,422,36.093421,-115.296466,32,2434410,294,4,485,0,2016
2,5.0,15,10,422,36.135896,-115.234157,32,12233184,159,8,99,0,2017
1,4.94,59,53,422,36.193376,-115.094405,32,4968749,100,48,287,0,2013
2,5.0,14,14,422,36.054307,-115.281016,32,11139805,39,23,399,2,2020
2,5.0,14,8,422,36.140419,-115.239274,32,1970699,99,33,111,0,2017
1,5.0,8,6,422,36.122854,-115.169978,32,499176,266,48,288,2,2017
2,5.0,26,24,422,36.27249,-115.226308,32,6378517,118,40,72,0,2015
2,5.0,1,1,422,36.101287,-115.28038,32,5316859,189,21,145,0,2017
1,4.83,35,29,422,36.069511,-115.172466,32,12740188,119,48,286,0,2019
2,4.98,60,54,422,36.060619,-115.166219,32,1143677,104,4,3,0,2018
2,5.0,4,2,422,35.99789,-115.196104,32,3898409,89,14,481,2,2015
2,4.93,110,89,422,36.076084,-115.112966,32,3484421,88,4,266,0,2018
1,4.92,66,61,422,36.065279,-115.292678,32,8939463,85,48,287,0,2015
1,4.99,84,76,422,36.055878,-115.155509,32,7006957,123,48,286,0,2018
2,5.0,77,71,422,36.294296,-115.285171,32,4305065,66,46,304,2,2019
2,5.0,63,57,422,36.130891,-115.30132,32,6060969,89,25,353,2,2014
2,5.0,12,11,422,36.038146,-115.277371,32,4764122,79,3,322,2,2019
1,5.0,2,2,422,36.113646,-115.285184,32,9552622,299,48,288,2,2019
2,4.81,36,32,422,36.114762,-115.172904,32,7458711,52,8,256,0,2015
2,5.0,24,22,422,36.114962,-115.200041,32,7577918,112,33,111,0,2017
2,4.96,30,24,422,36.010371,-115.135922,32,10081141,99,10,73,0,2018
2,5.0,23,20,422,36.14443,-115.235152,32,1427288,269,3,332,0,2015
2,4.99,92,80,422,36.059798,-115.164484,32,1143677,106,33,46,0,2017
2,5.0,333,321,422,36.012496,-115.295119,32,4158797,109,8,100,0,2014
2,5.0,20,15,422,36.052442,-115.281388,32,11139805,49,36,305,2,2019
1,4.0,5,4,422,36.155985,-115.334591,32,4225751,89,48,286,0,2018
2,4.99,124,110,422,36.059572,-115.165793,32,1143677,80,33,46,0,2017
2,4.91,13,11,337,36.062644,-115.061635,32,10748357,29,8,103,0,2014
2,4.5,2,2,422,36.101356,-115.279185,32,5316859,599,24,181,0,2008
2,5.0,49,46,422,36.094057,-115.139231,32,8797862,52,49,95,0,2018
1,5.0,19,14,422,36.107401,-115.218503,32,5305692,104,48,287,0,2014
2,4.0,1,1,422,36.158109,-115.362725,32,2154519,114,4,10,0,2014
2,4.96,29,24,422,36.066808,-115.175957,32,8598000,599,42,185,0,2011
1,4.98,61,53,422,36.113308,-115.273603,32,6497183,138,48,286,0,2018
2,4.5,3,2,422,36.222116,-115.248295,32,10929469,130,21,463,0,2015
2,5.0,24,19,422,36.114426,-115.198899,32,7577918,80,33,52,0,2017
2,4.99,198,193,422,36.012159,-115.295249,32,4158797,109,21,145,0,2016
2,5.0,4,4,422,36.066592,-115.17533,32,3194597,58,33,46,0,2018
1,5.0,25,25,422,36.280578,-115.328984,32,6806453,174,48,288,2,2018
2,4.95,144,124,422,36.143973,-115.24101,32,1970699,129,4,242,0,2015
1,5.0,3,2,422,36.116106,-115.253585,32,12167970,154,48,289,2,2020
2,4.98,50,45,422,36.127052,-115.118392,32,8817744,39,50,221,0,2018
1,5.0,6,6,422,36.115617,-115.254493,32,12167970,154,48,289,2,2020
2,5.0,54,49,422,36.097461,-115.283026,32,319844,150,4,248,0,2018
2,5.0,41,36,422,36.294166,-115.284463,32,4305065,84,46,35,2,2019
2,5.0,48,45,337,35.99053,-115.140905,32,3980692,130,3,319,2,2018
2,5.0,6,5,422,36.103962,-115.230036,32,1270430,111,25,353,2,2011
2,5.0,1,1,422,36.068143,-115.177276,32,3194597,58,26,346,2,2018
1,4.9,126,103,422,36.160171,-115.253313,32,3379701,95,48,287,0,2013
1,4.97,123,116,422,36.01341,-115.293834,32,4158797,99,48,288,2,2018
2,4.91,39,35,422,36.081623,-115.302648,32,464342,129,21,146,0,2014
2,5.0,24,20,422,36.216773,-115.212512,32,10446599,100,34,46,0,2019
1,5.0,16,15,337,35.987072,-115.148361,32,3106494,139,48,286,0,2020
1,4.94,23,16,422,36.084424,-115.103355,32,11407719,100,48,287,0,2013
2,5.0,77,67,422,36.293332,-115.284589,32,4305065,59,49,333,2,2018
2,4.98,151,130,422,36.101053,-115.181913,32,9142498,88,38,394,0,2019
2,4.69,22,13,422,36.081233,-115.3024,32,464342,129,40,12,0,2017
2,4.94,57,53,422,35.994283,-115.184584,32,9780735,90,34,52,0,2019
2,5.0,9,7,422,36.105641,-115.198648,32,2964776,158,34,169,2,2019
1,5.0,17,14,422,36.070296,-115.172834,32,4444795,187,48,288,2,2017
2,5.0,64,58,422,36.025463,-115.141528,32,10860604,76,13,291,0,2017
2,5.0,27,23,422,36.113702,-115.199319,32,7577918,59,17,313,2,2014
2,5.0,18,17,422,36.09363,-115.186469,32,6085018,115,33,46,0,2017
2,4.96,86,77,422,36.123527,-115.168698,32,8615836,58,4,3,0,2015
2,5.0,5,5,422,36.037369,-115.136189,32,5043236,199,38,394,0,2015
2,5.0,7,7,422,36.038013,-115.13655,32,5043236,199,38,394,0,2015
2,4.84,244,204,422,36.08115,-115.302489,32,464342,139,8,99,0,2017
2,5.0,31,24,422,36.059872,-115.164751,32,1143677,84,4,262,0,2016
2,4.98,67,59,422,36.102157,-115.182296,32,9142498,95,38,394,0,2019
2,5.0,47,41,422,36.059124,-115.164715,32,1143677,84,4,262,0,2016
3,5.0,51,44,422,36.293262,-115.284757,32,4305065,55,26,55,0,2016
2,5.0,29,26,422,36.025753,-115.142774,32,12823453,73,13,291,0,2016
2,4.72,95,78,422,36.08137,-115.302832,32,464342,199,30,190,0,2016
2,5.0,2,2,422,36.161536,-115.137832,32,15726910,40,50,221,0,2014
1,4.98,112,101,422,36.135327,-115.234509,32,7740323,120,48,286,0,2018
2,5.0,2,2,422,36.157438,-115.333637,32,5043236,199,38,394,0,2015
2,5.0,40,34,422,36.059942,-115.164867,32,1143677,81,4,262,0,2016
2,4.97,189,174,422,36.144717,-115.235084,32,1427288,139,40,45,0,2016
2,5.0,12,8,422,36.157283,-115.333857,32,5043236,499,2,440,0,2006
2,5.0,12,10,422,36.081614,-115.302538,32,464342,89,40,45,0,2013
2,5.0,37,32,422,36.293248,-115.284988,32,4305065,88,22,454,2,2019
2,4.8,71,59,422,36.117054,-115.279318,32,5192698,50,9,269,0,2015
1,4.95,76,66,422,36.088449,-115.233552,32,4393327,135,48,286,0,2018
2,4.99,89,77,422,36.199444,-115.277826,32,5803291,149,33,367,0,2015
2,5.0,7,6,422,36.060158,-115.262402,32,8009182,46,10,349,3,2019
2,4.9,129,116,422,36.143383,-115.235114,32,1427288,109,40,45,0,2016
1,5.0,22,20,337,35.970834,-115.115772,32,5880324,139,48,287,0,2016
2,5.0,6,6,422,36.013066,-115.295096,32,4158797,89,21,463,0,2016
2,4.86,42,37,422,36.092469,-115.297415,32,2434410,170,33,46,0,2017
2,5.0,4,3,559,36.281409,-115.192905,32,5100248,100,4,482,0,2020
2,5.0,2,2,422,36.19737,-115.248394,32,5580806,56,22,192,2,2016
2,4.91,42,33,422,36.076467,-115.112588,32,3484421,129,22,452,2,2014
2,4.94,19,17,422,36.278492,-115.327864,32,6806453,112,3,319,2,2019
2,5.0,11,10,422,36.227889,-115.32831,32,2423525,299,28,134,0,2017
2,5.0,7,5,422,36.267375,-115.254224,32,15289038,56,10,191,1,2017
2,5.0,109,98,422,36.068101,-115.174952,32,3194597,58,33,168,2,2018
2,5.0,37,32,337,35.989718,-115.141848,32,3980692,85,22,452,2,2018
2,4.98,61,48,422,36.130452,-115.143068,32,5349064,178,26,227,0,2018
2,4.2,5,5,422,36.067672,-115.175732,32,3194597,58,3,322,2,2019
2,4.93,33,28,422,36.094744,-115.296697,32,2434410,209,33,20,0,2016
2,5.0,40,34,422,36.293563,-115.285404,32,4305065,66,4,455,2,2017
2,4.92,234,195,422,36.081529,-115.302389,32,464342,119,4,242,0,2015
2,4.81,28,27,422,36.157154,-115.333981,32,5043236,299,25,353,2,2014
2,4.96,224,200,422,36.143431,-115.236397,32,1427288,109,40,45,0,2013
2,5.0,38,36,422,36.200696,-115.286286,32,1418982,175,26,227,0,2018
2,4.88,21,17,422,36.129485,-115.297534,32,6502930,80,26,178,2,2019
2,5.0,13,11,422,36.000068,-115.251753,32,14943308,81,13,291,0,2019
2,4.33,3,3,422,36.157411,-115.333377,32,5043236,499,3,332,0,2009
2,4.89,77,53,422,36.108616,-115.095191,32,3158270,78,33,283,1,2016
2,4.97,79,70,422,36.271684,-115.228024,32,6378517,75,33,369,0,2014
2,5.0,12,12,422,36.136774,-115.233119,32,12233184,69,19,329,2,2018
2,4.95,174,153,422,36.041784,-115.165006,32,3238496,99,8,99,0,2017
2,4.57,8,7,337,36.077377,-115.080343,32,10942396,250,30,184,0,2016
2,5.0,111,103,422,36.133876,-115.28043,32,6261304,129,40,45,0,2015
2,4.84,90,77,422,36.118051,-115.279593,32,5192698,70,33,51,0,2008
2,4.87,108,85,422,36.130186,-115.143452,32,5349064,159,4,242,0,2018
2,5.0,4,4,422,36.042117,-115.132687,32,3340921,119,38,394,0,2019
2,5.0,1,1,422,36.122466,-115.1688,32,955786,777,12,147,0,2007
2,5.0,2,2,422,36.231961,-115.31805,32,15316077,130,10,74,0,2019
2,5.0,3,3,422,36.114192,-115.267532,32,15155327,99,25,228,2,2014
2,5.0,45,39,422,36.123074,-115.168251,32,3918236,31,49,95,0,2019
2,5.0,36,32,337,35.989783,-115.141152,32,3980692,95,3,16,0,2017
2,4.8,76,64,452,33.971974,-118.378796,4,4087896,39,18,396,0,2017
2,4.81,101,95,544,33.626795,-117.909052,4,6069583,30,17,76,0,2018
2,4.87,78,69,544,33.627194,-117.907719,4,6069583,30,37,382,0,2018
2,4.88,11,8,220,34.013063,-118.142489,4,3217019,89,30,330,0,2014
1,4.79,34,28,97,33.844117,-118.001831,4,6357487,62,48,287,0,2015
2,5.0,3,2,452,33.946167,-118.372322,4,1300139,47,13,291,0,2016
2,4.6,7,5,368,33.952399,-118.373831,4,14915664,98,33,363,0,2015
2,4.89,107,95,452,34.18936,-118.474085,4,5681069,68,8,65,0,2018
2,4.92,122,105,452,34.190958,-118.475459,4,5681069,77,8,65,0,2018
2,4.97,35,31,452,33.946118,-118.371785,4,1300139,27,44,393,0,2007
2,4.71,44,34,368,33.953181,-118.375162,4,785126,49,10,73,0,2018
2,4.83,16,12,452,33.945598,-118.371553,4,1300139,27,23,399,0,2016
2,5.0,42,35,237,33.921395,-118.403326,4,11134267,69,4,482,0,2019
2,5.0,7,6,452,33.945296,-118.372234,4,1300139,44,13,291,0,2016
2,5.0,7,7,604,34.173066,-118.097994,4,2344685,79,10,74,0,2018
2,5.0,5,5,368,33.953316,-118.375134,4,3783983,26,10,107,0,2015
2,4.83,123,96,452,33.954715,-118.414101,4,450229,77,33,369,0,2016
2,4.97,82,71,452,33.94175,-118.408259,4,3280890,75,4,482,0,2019
1,5.0,25,17,452,33.970288,-118.379933,4,4087896,95,48,287,0,2016
2,4.97,43,36,452,33.941636,-118.408844,4,3280890,89,21,145,0,2020
2,5.0,11,7,452,33.944445,-118.371247,4,1300139,29,23,399,0,2015
2,4.94,64,47,452,33.960779,-118.39206,4,6751543,69,1,186,0,2019
1,4.99,73,68,332,33.925502,-118.347354,4,1545708,79,48,286,0,2019
2,5.0,61,55,465,33.889021,-118.394328,4,731329,95,40,255,2,2015
2,4.79,171,126,474,33.981824,-118.460402,4,722440,63,33,367,0,2009
2,4.8,48,35,368,33.952008,-118.375208,4,573624,44,10,73,0,2019
2,5.0,12,10,368,33.953469,-118.374876,4,3783983,46,13,291,0,2016
2,3.67,5,3,368,33.953088,-118.374567,4,11650238,30,23,62,0,2014
2,5.0,28,27,604,34.17415,-118.09855,4,2344685,39,18,434,2,2017
2,4.6,65,48,474,33.981474,-118.460352,4,722440,39,22,83,2,2015
2,5.0,2,2,452,33.947369,-118.384238,4,1691077,111,8,99,0,2016
2,4.83,27,24,452,33.945623,-118.371459,4,1300139,30,17,76,0,2014
2,4.89,151,115,220,34.01179,-118.141648,4,3217019,35,22,312,2,2016
2,4.64,13,11,452,33.945846,-118.372762,4,1300139,39,13,291,0,2012
2,5.0,32,28,368,33.945645,-118.35736,4,15082696,35,49,66,0,2018
2,4.95,30,20,452,34.060367,-118.37236,4,9285940,69,13,291,0,2019
2,5.0,2,2,452,33.944426,-118.371322,4,1300139,29,23,399,0,2016
2,4.88,68,49,452,33.95549,-118.413858,4,450229,55,33,46,0,2017
3,4.77,49,35,452,33.960295,-118.3931,4,6751543,69,4,274,0,2019
2,5.0,4,3,368,33.946656,-118.359357,4,15082696,35,37,290,2,2011
2,5.0,54,49,309,34.143635,-118.248328,4,8794425,119,4,10,0,2019
2,4.85,42,34,452,33.958228,-118.421682,4,10506908,47,13,291,0,2016
2,5.0,3,1,452,33.945028,-118.370986,4,1300139,39,37,311,2,2014
2,4.94,63,52,452,33.944291,-118.37258,4,1300139,27,45,490,0,2011
2,5.0,12,9,452,33.945872,-118.37184,4,1300139,36,50,43,0,2013
2,5.0,2,2,368,33.952796,-118.374944,4,14253883,45,26,296,2,2018
1,4.88,110,83,452,33.977927,-118.416993,4,1347938,149,48,288,2,2016
1,5.0,33,28,452,33.970753,-118.389367,4,10718657,249,48,287,0,2018
2,4.92,38,37,237,33.921982,-118.401539,4,11134267,79,34,46,0,2019
2,4.96,115,89,452,33.958061,-118.417941,4,966277,59,11,1,0,2017
2,4.62,14,13,368,33.952944,-118.374973,4,3783983,39,4,266,0,2011
2,4.7,14,10,368,33.952917,-118.373589,4,14915664,125,40,45,0,2016
2,4.96,28,24,368,33.953341,-118.375119,4,3783983,51,33,46,0,2016
1,5.0,38,26,452,34.041084,-118.447522,4,2947925,123,48,288,2,2018
2,4.95,23,21,452,33.946251,-118.372216,4,1300139,35,50,43,0,2013
2,4.99,92,77,452,33.943948,-118.371934,4,1300139,39,13,291,0,2013
2,5.0,10,6,309,34.151472,-118.255518,4,1052527,100,30,184,0,2016
2,5.0,16,13,452,33.9446,-118.371682,4,1300139,35,50,43,0,2013
2,4.81,49,43,368,33.929492,-118.375631,4,9828768,44,13,291,0,2014
2,4.69,144,116,97,33.857237,-118.001391,4,6357487,48,4,266,0,2015
2,4.98,72,55,452,33.944739,-118.371446,4,1300139,27,50,221,0,2010
2,5.0,67,61,237,33.920832,-118.405967,4,8705133,30,49,66,0,2016
3,4.91,77,69,452,33.977449,-118.417389,4,1347938,159,4,485,0,2015
2,4.86,17,14,452,33.946115,-118.371665,4,1300139,35,29,90,0,2012
2,4.94,26,16,368,33.953075,-118.37562,4,370916,45,4,274,0,2014
2,5.0,4,3,452,33.94481,-118.371963,4,1300139,35,23,302,0,2015
2,4.83,253,209,452,33.977248,-118.417459,4,1347938,129,8,99,0,2017
2,4.92,17,13,452,33.944415,-118.373089,4,1300139,35,18,396,0,2015
2,4.93,86,72,452,33.941491,-118.408229,4,3280890,79,33,46,0,2018
2,4.52,101,75,368,33.953538,-118.373961,4,370916,35,27,245,0,2010
2,4.81,22,21,793,33.841629,-118.350384,4,2479557,115,40,308,0,2011
2,4.81,32,27,368,33.928064,-118.376845,4,9828768,29,49,66,0,2011
2,4.95,24,19,368,33.946587,-118.358803,4,15082696,35,50,309,0,2014
2,4.85,76,72,368,33.929155,-118.377254,4,9828768,49,4,266,0,2016
2,5.0,18,15,452,33.946329,-118.372239,4,1300139,29,23,399,0,2014
2,5.0,2,2,452,33.945348,-118.371061,4,1300139,35,37,360,2,2016
2,4.88,12,8,368,33.952198,-118.373367,4,370916,32,18,121,0,2017
2,5.0,6,4,509,34.141402,-117.986019,4,15328200,35,49,415,3,2020
2,5.0,5,4,368,33.953196,-118.374688,4,14253883,55,33,46,0,2015
2,4.97,35,32,452,33.944575,-118.371703,4,1300139,26,23,358,0,2015
2,4.98,59,51,452,34.139225,-118.379955,4,1857079,189,33,363,0,2017
2,4.9,57,51,544,33.626859,-117.908766,4,6069583,30,13,150,0,2018
1,4.84,43,37,299,33.905823,-118.320606,4,1782906,125,48,286,0,2019
2,4.91,52,44,452,33.941896,-118.408607,4,3280890,65,34,52,0,2020
2,5.0,104,94,237,33.921024,-118.390734,4,900982,109,4,242,0,2016
2,5.0,20,17,604,34.169925,-118.117141,4,1219184,239,33,164,2,2017
2,4.7,100,80,368,33.953413,-118.375207,4,370916,35,9,269,0,2010
2,5.0,14,10,452,33.987956,-118.422021,4,2432254,90,7,474,2,2020
2,4.98,54,47,237,33.915474,-118.387055,4,819442,89,21,146,0,2014
2,4.75,67,51,452,33.944287,-118.372535,4,1300139,27,23,399,0,2011
2,4.71,36,28,237,33.917407,-118.389794,4,1126542,35,13,291,0,2006
2,4.17,8,6,368,33.953044,-118.374599,4,14253883,35,33,46,0,2011
2,4.92,137,114,452,34.034365,-118.42441,4,1300139,27,49,259,0,2009
2,4.95,122,108,452,33.945201,-118.372347,4,1300139,44,22,452,2,2011
2,4.92,30,26,452,33.944041,-118.37127,4,1300139,34,13,132,2,2017
2,4.63,9,8,452,33.944909,-118.37117,4,1300139,34,22,83,2,2016
2,5.0,10,5,452,33.945405,-118.371539,4,1300139,35,18,396,0,2017
2,4.97,30,30,544,33.627214,-117.90882,4,6069583,33,17,78,0,2019
2,5.0,11,9,368,33.953435,-118.375072,4,3783983,35,49,95,0,2016
3,5.0,14,13,220,34.012622,-118.141241,4,3217019,35,49,316,0,2017
1,5.0,25,21,793,33.817844,-118.328172,4,5040477,109,48,286,0,2019
2,4.41,34,27,474,33.982329,-118.459418,4,722440,27,22,312,2,2011
2,4.96,30,23,220,34.012613,-118.141397,4,3217019,30,10,107,0,2014
1,5.0,15,13,332,33.925568,-118.347658,4,1545708,245,48,288,2,2019
2,4.97,38,33,452,33.94176,-118.408813,4,3280890,55,4,266,0,2019
1,4.93,51,43,452,33.942102,-118.423985,4,3597423,149,48,288,2,2017
2,4.8,70,61,452,33.960548,-118.419594,4,187995,69,13,291,0,2016
2,4.9,23,20,368,33.952673,-118.375453,4,370916,39,8,215,0,2018
2,5.0,11,8,452,33.945706,-118.370623,4,1300139,34,23,398,2,2014
2,5.0,19,19,452,34.139717,-118.3796,4,1857079,93,4,10,0,2017
2,4.91,65,55,368,33.95384,-118.374505,4,370916,43,26,345,2,2013
2,5.0,15,15,452,33.944609,-118.370616,4,1300139,35,18,396,0,2013
2,5.0,13,13,309,34.16851,-118.289643,4,11212430,119,34,53,0,2019
2,5.0,13,11,452,33.942133,-118.407573,4,1318430,199,4,10,0,2018
1,5.0,21,19,452,34.019218,-118.347215,4,5960546,106,48,286,0,2020
2,4.96,34,26,452,33.972127,-118.378964,4,4087896,37,17,78,0,2019
2,4.81,97,80,452,33.959599,-118.308151,4,1052527,69,13,291,0,2016
2,4.83,140,95,452,33.958357,-118.419314,4,966277,59,4,266,0,2013
2,4.94,42,36,452,33.978139,-118.416536,4,1347938,119,4,242,0,2017
2,5.0,33,28,452,34.083767,-118.349959,4,6142127,59,13,291,0,2018
2,4.8,97,75,368,33.953763,-118.374838,4,370916,35,26,115,0,2010
2,5.0,21,12,452,34.064072,-118.344813,4,11185437,799,24,203,0,2019
2,4.95,43,38,452,34.046537,-118.452501,4,317278,210,40,12,0,2017
2,5.0,35,32,237,33.925926,-118.398128,4,907345,54,31,253,0,2016
0,4.93,20,15,452,34.064125,-118.255063,4,5799832,155,25,353,2,2016
2,4.89,98,84,220,34.011747,-118.142982,4,3217019,30,13,150,0,2016
2,5.0,6,4,604,34.174298,-118.098704,4,2344685,49,31,61,2,2017
2,4.92,91,78,220,34.011861,-118.142165,4,3217019,40,10,223,2,2017
3,4.88,33,32,474,33.976534,-118.452674,4,9071146,81,33,363,0,2016
2,4.65,36,31,368,33.953257,-118.373826,4,370916,33,49,66,0,2015
2,4.9,52,42,452,34.042987,-118.263297,4,5839388,755,24,203,0,2018
2,4.89,168,149,452,33.955604,-118.417046,4,1246806,99,8,99,0,2016
2,5.0,18,16,103,34.14733,-118.613584,4,1693364,51,13,291,0,2019
2,5.0,2,1,604,34.174178,-118.098549,4,2344685,92,4,274,0,2018
2,4.92,99,88,452,34.21782,-118.589867,4,974444,125,8,99,0,2019
2,5.0,3,2,62,34.066585,-118.400692,4,1310614,199,33,363,0,2016
2,4.99,96,87,452,34.224058,-118.632723,4,4082713,115,40,12,0,2017
2,5.0,8,6,368,33.947773,-118.339829,4,5677923,175,33,164,2,2013
2,4.96,109,95,793,33.870968,-118.321519,4,4282998,90,4,242,0,2015
2,5.0,31,30,452,34.105845,-118.317493,4,1004305,122,10,73,0,2018
2,4.95,25,22,452,33.956722,-118.416636,4,1246806,99,4,242,0,2015
2,4.92,61,50,220,34.013363,-118.142521,4,3217019,45,10,223,2,2018
2,5.0,71,64,452,34.224473,-118.632331,4,4082713,124,40,12,0,2018
2,4.9,87,71,62,34.067868,-118.397655,4,1318430,159,40,45,0,2014
2,5.0,15,12,452,34.045133,-118.452135,4,317278,169,21,145,0,2018
2,4.64,82,64,452,33.942351,-118.40281,4,1318430,159,40,45,0,2014
3,5.0,77,64,368,33.957461,-118.323006,4,1439133,159,4,485,0,2016
2,4.97,42,38,452,34.08299,-118.350233,4,6142127,59,13,291,0,2018
1,4.92,18,13,309,34.159199,-118.24704,4,1331083,82,48,287,0,2015
2,4.0,7,5,368,33.953458,-118.374818,4,3783983,37,4,266,0,2009
2,4.89,83,64,452,33.976199,-118.41768,4,1347938,59,4,482,0,2013
2,4.95,97,82,452,33.945299,-118.37237,4,1300139,27,49,478,0,2012
2,5.0,1,1,452,33.94551,-118.372297,4,1300139,34,18,396,0,2012
1,5.0,11,8,452,34.160054,-118.511121,4,11811176,127,48,287,0,2020
2,4.89,47,45,62,34.070804,-118.400065,4,1720300,999,24,203,0,2019
2,5.0,1,1,452,33.970319,-118.380418,4,4087896,69,1,405,2,2019
2,4.97,53,40,452,33.978047,-118.416585,4,1347938,59,31,254,0,2018
2,4.87,29,23,368,33.953054,-118.373581,4,370916,45,17,78,0,2019
0,5.0,12,10,309,34.168486,-118.289541,4,14398038,78,25,354,2,2020
2,5.0,37,32,452,33.945018,-118.371733,4,1300139,27,49,478,0,2013
1,4.96,92,73,452,34.041601,-118.448017,4,2947925,91,48,287,0,2017
2,4.74,46,31,710,34.03396,-118.505153,4,1318430,199,40,12,0,2017
2,4.9,125,108,710,34.027987,-118.499218,4,1318430,169,40,45,0,2014
2,4.56,11,9,62,34.066786,-118.397858,4,1318430,199,33,363,0,2015
3,5.0,10,8,332,33.899941,-118.369405,4,594387,48,13,161,0,2019
2,4.87,19,15,452,34.097524,-118.366353,4,10069402,230,4,10,0,2018
2,5.0,17,9,452,34.063881,-118.344783,4,11185437,665,12,5,0,2019
1,5.0,81,72,452,34.148736,-118.362791,4,3858705,95,48,286,0,2018
2,4.88,9,8,368,33.961908,-118.327403,4,10707894,132,4,10,0,2016
2,4.94,126,110,452,34.043759,-118.262716,4,5839388,299,33,164,2,2017
2,4.98,109,94,432,38.004608,-84.541644,17,6368904,52,18,396,0,2016
2,5.0,7,5,432,38.023903,-84.515442,17,15228324,52,0,410,0,2015
2,5.0,12,11,432,38.035242,-84.425293,17,14660731,55,17,54,2,2018
2,5.0,13,12,432,38.008826,-84.430912,17,8101856,136,22,454,2,2019
2,4.69,15,13,432,38.036576,-84.425842,17,14660731,45,8,103,0,2016
2,4.96,53,45,406,30.197912,-92.066676,18,1350005,57,13,150,0,2018
2,5.0,31,23,406,30.197797,-92.065626,18,1350005,57,13,150,0,2018
2,5.0,3,3,442,34.68464,-92.238826,2,7443490,150,7,131,2,2015
2,5.0,28,21,561,34.756775,-92.267947,2,11154147,49,49,47,0,2019
2,4.43,9,7,7,34.607981,-92.437288,2,9527512,30,8,433,2,2017
2,5.0,3,3,442,34.750866,-92.286822,2,10490063,75,3,21,0,2019
2,4.76,94,83,387,39.309361,-94.713983,24,2272659,41,13,154,0,2012
2,5.0,32,26,387,39.050118,-94.687031,16,5584584,75,10,73,0,2018
2,4.97,67,60,387,39.050571,-94.685433,16,5584584,46,18,396,0,2019
2,4.91,125,101,387,39.211836,-94.571006,24,3253387,36,49,478,0,2017
2,5.0,16,11,387,39.21122,-94.569654,24,3253387,42,49,38,0,2011
2,4.93,65,56,387,39.050722,-94.68754,16,5584584,45,49,47,0,2019
2,4.92,18,12,387,39.051377,-94.685115,16,5584584,33,18,121,0,2020
2,4.9,105,94,387,39.309997,-94.713869,24,2272659,64,49,47,0,2019
2,4.83,10,6,387,39.050296,-94.684965,16,5584584,45,49,66,0,2020
2,4.79,112,94,387,39.311509,-94.714636,24,2272659,55,13,154,0,2013
2,4.95,49,39,387,39.050535,-94.686501,16,5584584,50,18,434,2,2019
2,5.0,13,12,387,39.310145,-94.714573,24,2272659,64,10,191,1,2015
2,4.86,73,59,387,39.310246,-94.71375,24,2272659,70,10,191,1,2014
2,4.59,30,27,387,39.311429,-94.713639,24,2272659,55,37,32,0,2013
2,4.82,26,22,735,39.431216,-94.564823,24,10174639,72,33,46,0,2016
2,4.91,105,85,387,39.309822,-94.713721,24,2272659,63,23,381,1,2011
2,5.0,4,3,69,38.998886,-94.294558,24,284272,225,30,184,0,2017
2,5.0,15,12,387,39.001232,-94.497727,24,3611642,160,25,351,2,2013
2,3.56,10,9,387,39.308717,-94.713248,24,2272659,46,13,154,0,2015
1,4.92,76,73,577,38.932393,-94.886395,16,2272659,180,48,288,2,2016
2,5.0,16,15,577,38.932115,-94.887305,16,2272659,280,28,135,0,2007
1,4.88,8,8,679,39.040528,-94.834592,16,10737674,126,48,286,0,2019
2,4.9,33,29,587,38.975105,-94.695507,16,2887071,44,8,397,0,2014
1,4.97,47,36,729,39.011341,-94.812926,16,1115204,195,48,287,0,2015
2,5.0,8,6,387,39.078043,-94.567309,24,2448040,91,17,313,2,2016
2,5.0,34,33,387,39.102922,-94.582702,24,8282089,64,8,65,0,2017
