fuelType,rating,renterTripsTaken,reviewCount,locationcity,locationlatitude,locationlongitude,locationstate,ownerid,vehiclemake,vehiclemodel,vehicletype,vehicleyear
3,5.0,12,12,720,47.434021,-122.273274,43,14697049,18,219,0,2019
3,4.96,35,28,71,26.350785,-80.093435,9,2410003,49,314,0,2010
2,5.0,10,8,572,37.817036,-122.279329,4,2280266,4,455,2,2016
2,4.8,7,5,637,45.567173,-122.590882,35,14731540,33,240,2,2014
1,4.44,14,9,351,35.670753,-78.82331,27,235815,48,286,0,2019
2,4.91,40,34,722,47.620862,-122.320774,43,2026318,17,76,0,2009
2,5.0,4,2,585,40.294288,-111.670456,41,8447728,25,229,2,2008
2,4.43,7,7,311,42.107759,-87.847983,14,8878260,17,301,1,2015
2,5.0,3,2,42,39.33888,-76.570176,20,1198055,4,468,2,2016
2,4.84,36,31,80,38.910489,-76.74073,20,493933,49,95,0,2017
3,4.98,54,46,617,39.923822,-75.145431,36,1806993,17,218,0,2010
0,5.0,19,12,488,30.018063,-90.152864,18,8769613,33,111,0,2012
2,4.92,30,24,35,30.286173,-97.706689,40,5343023,11,275,0,2013
2,5.0,42,40,116,35.785708,-78.810877,27,5804744,33,369,0,2008
2,5.0,37,31,801,33.738596,-117.835899,4,9231750,49,201,2,2012
2,5.0,12,10,378,40.717619,-74.051342,30,67096,17,197,2,2017
1,5.0,23,21,78,40.059239,-105.215486,5,5707398,48,288,2,2017
2,5.0,27,24,337,35.990818,-115.140473,32,3980692,33,363,0,2016
2,4.94,95,82,624,40.460449,-80.013878,36,494403,50,221,0,2014
2,4.97,31,31,586,28.368691,-81.501012,9,672204,25,353,2,2014
2,4.97,109,96,279,26.545437,-81.801321,9,2456231,49,478,0,2017
2,4.5,5,4,690,29.514064,-98.537208,40,64265,4,274,0,2011
2,5.0,28,24,414,30.369053,-97.998365,40,3037579,29,89,0,2018
1,5.0,1,1,408,33.675286,-117.658043,4,2161426,48,288,2,2019
0,4.98,64,54,447,39.555289,-104.883818,5,558427,4,467,2,2015
2,5.0,18,16,103,34.14733,-118.613584,4,1693364,13,291,0,2019
2,4.77,120,98,422,36.075757,-115.113871,32,3484421,40,255,2,2016
1,5.0,5,4,637,45.485131,-122.518231,35,9036235,48,286,0,2019
2,5.0,11,10,599,33.520887,-112.003004,3,7512089,14,481,2,2016
2,5.0,134,118,367,39.912999,-86.136755,15,106644,49,95,0,2016
2,4.64,54,47,371,33.67253,-117.838707,4,1186913,20,329,2,2015
2,4.83,20,12,155,38.917675,-104.683878,5,13056047,23,302,0,2015
2,5.0,21,19,733,34.807432,-82.224626,38,10924223,3,21,0,2009
3,4.92,51,38,6,35.186381,-106.727808,31,3070318,49,39,0,2013
2,5.0,51,49,698,37.33094,-121.790797,4,6657159,21,145,0,2014
1,4.95,49,44,204,40.528383,-111.915768,41,642492,48,286,0,2019
3,5.0,2,2,28,35.594666,-82.55156,27,187736,23,300,2,2017
1,5.0,1,1,461,34.731649,-86.740189,1,9681825,48,289,2,2020
2,5.0,2,2,690,29.514076,-98.537288,40,64265,37,290,2,2012
2,4.91,25,22,690,29.513498,-98.537507,40,64265,18,396,0,2016
2,4.82,77,67,694,32.725665,-117.196124,4,2263885,40,45,0,2013
2,5.0,42,35,237,33.921395,-118.403326,4,11134267,4,482,0,2019
0,5.0,5,4,319,36.027076,-79.776682,27,6654606,33,404,4,2016
2,5.0,3,3,399,43.106375,-70.764917,21,689365,33,111,0,2014
2,5.0,11,9,874,28.561522,-81.29295,9,9328064,33,168,2,2017
2,5.0,1,1,8,38.803004,-77.160451,42,8359553,37,446,0,2017
2,5.0,1,1,131,35.221243,-80.816798,27,21255,39,173,0,2008
1,5.0,45,42,453,37.242819,-121.932302,4,10021197,48,286,0,2018
2,4.8,187,151,489,25.799104,-80.261123,9,637495,23,399,0,2014
2,4.0,5,4,489,25.799625,-80.261442,9,1506983,37,445,0,2018
2,4.79,36,29,694,32.785549,-117.097708,4,2904898,4,266,0,2011
2,4.56,33,16,494,37.594724,-122.38826,4,1326611,49,478,0,2015
2,5.0,3,3,502,45.018383,-93.366639,23,5721385,13,142,3,2019
1,5.0,28,23,489,25.817827,-80.212201,9,3716654,48,286,0,2019
3,4.98,52,47,57,41.934939,-87.948656,14,1090921,4,485,0,2015
2,4.95,267,232,422,36.14437,-115.236045,32,1427288,40,15,0,2014
2,4.91,81,77,193,47.407863,-122.313663,43,3641145,37,32,0,2012
2,4.71,49,42,618,33.449132,-111.988333,3,950349,8,104,0,2016
3,4.85,47,39,749,34.967621,-89.989489,25,8267838,49,316,0,2013
2,5.0,8,8,585,40.276252,-111.691194,41,2450744,13,138,2,2017
2,4.86,347,243,537,29.967128,-90.060324,18,1803853,11,275,0,2016
2,5.0,37,32,337,35.989718,-115.141848,32,3980692,22,452,2,2018
2,5.0,16,12,238,37.949229,-122.267431,4,12941913,8,65,0,2017
2,4.6,14,10,502,44.956561,-93.256846,23,2447871,10,191,1,2011
2,4.94,79,67,670,40.656661,-74.276557,30,986216,37,445,0,2015
2,5.0,116,107,540,40.777103,-74.169941,30,6821835,37,176,0,2013
2,4.95,43,38,690,29.425842,-98.689188,40,4115779,17,76,0,2010
3,4.97,73,63,276,26.093261,-80.155639,9,3205604,4,485,0,2015
1,4.97,65,63,603,41.355871,-81.772404,33,8422770,48,288,2,2017
2,5.0,66,54,353,21.307506,-157.835931,11,6478109,26,295,2,2017
2,5.0,25,24,94,43.162597,-87.969247,44,4942084,37,382,0,2019
2,5.0,15,11,29,33.850201,-84.366107,10,10872556,37,32,0,2018
2,5.0,16,16,544,33.660291,-117.861753,4,15230718,13,291,0,2019
2,4.92,13,12,322,45.503367,-122.471634,35,10443511,50,421,2,2015
2,5.0,14,14,422,36.054307,-115.281016,32,11139805,23,399,2,2020
2,5.0,3,3,789,45.419196,-122.796567,35,6792110,40,15,0,2013
2,4.78,21,18,586,28.414544,-81.242162,9,1183022,40,13,0,2018
1,5.0,37,34,576,35.612439,-97.578755,34,4278675,48,286,0,2019
2,4.79,27,24,57,41.934605,-87.949037,14,1090921,8,99,0,2015
2,4.0,5,4,778,25.953054,-80.121219,9,864946,50,421,2,2017
2,4.96,29,24,470,26.261756,-80.199521,9,2619030,13,154,0,2016
2,4.98,55,53,694,32.808616,-117.141582,4,11304513,38,394,0,2016
2,5.0,11,7,452,33.959448,-118.417668,4,2041686,33,164,2,2013
2,5.0,4,2,422,35.99789,-115.196104,32,3898409,14,481,2,2015
2,5.0,6,5,257,38.815956,-77.277177,42,7641399,23,157,0,2015
2,4.93,61,56,586,28.430523,-81.307294,9,7342780,33,46,0,2012
2,5.0,1,1,35,30.170285,-97.854177,40,1849874,50,37,2,2020
2,5.0,3,2,384,21.378502,-157.725431,11,11361919,49,387,1,2017
2,4.74,49,35,488,29.973968,-90.162225,18,198464,37,445,0,2013
2,4.92,49,39,799,32.145165,-110.961987,3,3860635,23,358,0,2016
1,5.0,11,9,600,40.646813,-111.490234,41,5348628,48,286,0,2018
2,5.0,2,2,17,61.172822,-149.897764,0,15431838,14,27,2,2019
3,5.0,48,48,35,30.180342,-97.839816,40,10253567,49,316,0,2015
1,4.95,21,20,571,41.730493,-87.762827,14,7004728,48,286,0,2018
2,4.77,89,71,690,29.514074,-98.53858,40,64265,37,477,2,2012
2,5.0,3,1,6,35.208659,-106.601008,31,3553565,9,380,0,2010
2,5.0,10,10,704,33.984904,-84.342695,10,14634339,8,407,2,2019
2,1.5,3,2,357,29.621181,-95.224279,40,8323259,8,256,0,2014
2,4.8,10,10,357,29.953944,-95.328853,40,7914909,3,18,0,2013
2,5.0,83,72,255,64.833362,-147.846717,0,2485274,46,304,2,2017
2,5.0,5,4,407,42.293879,-87.87788,14,7849970,13,142,3,2019
2,4.88,10,8,257,38.815726,-77.276527,42,7641399,18,121,0,2015
3,4.77,29,22,131,35.025357,-80.815418,27,871050,26,344,2,2011
2,5.0,3,3,467,42.030309,-71.217451,19,8915750,17,29,0,2018
2,4.85,56,47,158,39.869914,-104.788321,5,2318184,22,356,2,2017
2,4.79,48,43,608,29.575687,-95.412482,40,5779515,18,396,0,2018
2,5.0,7,7,145,41.094431,-111.99179,41,1094703,49,387,1,2015
2,5.0,2,1,858,28.473037,-81.624281,9,14815241,22,356,2,2019
3,5.0,4,3,722,47.424699,-122.295962,43,5235667,49,314,0,2013
2,4.97,30,30,544,33.627214,-117.90882,4,6069583,17,78,0,2019
2,5.0,52,44,802,40.682808,-74.239377,30,10132512,4,3,0,2019
2,5.0,1,1,110,26.587305,-81.982133,9,1610331,49,435,3,2014
2,5.0,2,2,90,36.060682,-95.607245,34,5969550,33,363,0,2008
2,5.0,25,19,357,29.683074,-95.385663,40,11361357,9,263,0,2015
2,5.0,1,1,389,29.86105,-95.719646,40,9349914,49,66,0,2016
1,5.0,17,11,49,45.474904,-122.775304,35,10672993,23,400,0,2017
2,5.0,20,20,644,35.900771,-78.553732,27,8760328,9,269,0,2011
3,5.0,28,26,35,30.252144,-97.765354,40,1432343,25,353,2,2020
3,4.92,28,24,6,35.127163,-106.566681,31,10199256,49,314,0,2012
2,5.0,7,6,63,45.8044,-108.538753,26,14512735,51,460,2,2010
2,4.64,133,98,637,45.568442,-122.59187,35,2459011,3,322,2,2013
2,5.0,2,2,368,33.952796,-118.374944,4,14253883,26,296,2,2018
2,5.0,9,7,526,35.725201,-86.417905,39,15291499,37,32,0,2017
2,5.0,7,7,805,39.966285,-75.28637,36,11636487,8,65,0,2019
2,4.64,26,22,586,28.49065,-81.4216,9,14154795,13,291,0,2019
2,5.0,6,6,357,30.009574,-95.486252,40,11109982,26,231,2,2019
2,4.88,11,8,220,34.013063,-118.142489,4,3217019,30,330,0,2014
1,5.0,2,1,628,37.689866,-121.883479,4,481319,48,286,0,2020
2,4.65,20,20,669,42.264212,-83.333452,22,15158739,10,40,0,2009
2,4.79,35,29,489,25.79386,-80.187992,9,4293191,8,407,2,2015
3,5.0,12,9,824,43.06631,-87.99938,44,279544,49,314,0,2011
2,5.0,3,3,489,25.799402,-80.261152,9,1506983,10,191,1,2019
2,4.99,80,67,35,30.282214,-97.743103,40,526216,33,111,0,2017
2,4.67,14,12,191,39.848691,-104.673534,5,11822421,14,481,2,2015
2,5.0,13,12,193,47.405627,-122.298633,43,10366728,8,65,0,2018
2,5.0,4,4,586,28.389313,-81.246993,9,15428772,22,454,2,2020
3,5.0,21,19,279,26.545726,-81.800528,9,2456231,49,314,0,2009
0,5.0,5,5,758,32.733558,-116.963623,4,8709601,41,264,3,2016
2,4.55,129,109,821,38.857515,-76.987366,7,3632124,37,360,2,2011
3,5.0,38,28,35,30.245169,-97.752532,40,11676918,49,314,0,2013
2,4.93,17,15,15,40.374573,-111.787698,41,4395586,13,132,2,2013
2,5.0,5,5,35,30.285892,-97.7201,40,15054209,4,471,2,2016
2,4.87,73,61,676,27.713791,-82.448229,9,2224456,10,191,1,2010
2,4.95,22,20,279,26.546347,-81.800584,9,2456231,9,427,1,2014
2,5.0,9,9,540,40.735479,-74.164266,30,14986753,17,313,2,2009
3,4.63,8,8,848,41.580285,-71.088976,19,14700981,27,247,0,2012
2,5.0,5,5,140,32.657902,-116.969906,4,11205350,23,302,0,2014
2,4.93,15,14,176,32.823515,-96.791135,40,5494464,49,148,2,2012
1,4.0,5,4,422,36.155985,-115.334591,32,4225751,48,286,0,2018
1,4.92,20,13,730,45.353807,-122.835537,35,8458858,48,288,2,2016
2,5.0,42,38,29,33.927109,-84.343284,10,511103,8,99,0,2017
2,5.0,34,31,375,30.346676,-81.47553,9,5271763,49,478,0,2019
2,5.0,3,3,531,36.15822,-86.863729,39,15671801,37,32,0,2016
2,5.0,25,25,257,38.815425,-77.275908,42,7641399,0,205,0,2017
2,5.0,4,3,490,25.792413,-80.128798,9,9541863,24,203,0,2019
2,4.88,19,17,738,33.85478,-84.031592,10,308839,0,411,0,2011
2,4.85,127,100,247,37.839606,-122.304104,4,2485941,4,471,2,2017
2,5.0,12,9,253,40.928057,-74.116063,30,1319433,4,241,0,2020
2,4.76,22,17,6,35.115363,-106.556911,31,11389136,13,119,2,2018
2,5.0,1,1,617,39.978323,-75.160634,36,15744830,36,306,2,2016
2,4.88,47,42,29,33.66857,-84.417392,10,6482788,40,308,0,2016
1,5.0,14,14,363,38.967621,-76.9525,20,3658429,48,287,0,2016
2,5.0,5,4,811,36.774677,-76.145227,42,6834359,49,435,3,2018
2,5.0,9,9,3,47.651145,-117.598312,43,14570651,11,1,0,2017
2,4.98,163,141,748,37.642082,-122.403753,4,1122675,40,15,0,2013
1,4.92,50,40,398,28.330683,-81.609314,9,1666640,48,288,2,2016
1,4.81,18,16,422,36.119822,-115.218479,32,1059858,48,286,0,2018
2,4.78,30,23,576,35.512166,-97.606827,34,4006959,23,62,0,2014
2,5.0,1,1,125,38.850528,-77.444783,42,902124,1,405,2,2019
1,5.0,20,18,799,32.256631,-110.931392,3,1503573,48,286,0,2019
2,5.0,4,4,136,41.961092,-87.726573,14,7966843,13,431,4,2018
2,4.84,42,31,637,45.564406,-122.592532,35,8808196,46,304,2,2019
2,5.0,4,1,136,41.959269,-87.727535,14,7966843,13,431,4,2018
2,5.0,13,12,126,33.236932,-111.774721,3,9439104,40,15,0,2017
2,4.8,106,91,783,27.983021,-82.548733,9,7493945,8,103,0,2011
1,4.99,76,75,487,33.380179,-111.767999,3,8083098,48,288,2,2018
1,4.89,76,70,605,33.370201,-84.530407,10,1416567,48,287,0,2013
1,5.0,16,15,698,37.265879,-121.94082,4,287294,8,44,0,2017
2,5.0,4,4,758,32.734804,-116.961965,4,8709601,17,76,0,2016
2,5.0,11,11,694,32.866604,-117.234492,4,11229666,22,454,2,2019
2,5.0,20,19,783,27.945334,-82.484562,9,1982775,8,65,0,2016
2,4.5,10,8,68,44.861882,-93.23038,23,1300675,10,191,1,2013
1,5.0,38,26,452,34.041084,-118.447522,4,2947925,48,288,2,2018
2,5.0,4,3,375,30.294171,-81.608758,9,2447673,8,140,4,2016
2,4.83,8,6,88,42.567124,-83.81054,22,14903108,36,284,0,2017
1,5.0,1,1,44,41.972396,-88.165807,14,7511156,48,287,0,2016
3,4.67,9,9,285,37.547615,-122.259734,4,431467,17,30,0,2015
2,4.96,97,89,489,25.798995,-80.260747,9,637495,37,32,0,2019
2,4.87,25,23,191,39.763495,-104.960341,5,1636818,4,266,0,2013
2,4.94,127,107,572,37.816528,-122.279733,4,2280266,4,482,0,2011
2,4.95,23,21,829,28.184473,-82.36686,9,1491768,8,397,0,2015
2,4.98,160,124,572,37.816962,-122.278113,4,2280266,22,452,2,2015
2,5.0,1,1,186,42.270881,-83.285845,22,2585795,49,415,3,2020
1,5.0,15,14,448,33.793491,-118.136795,4,9807099,48,286,0,2019
2,4.8,5,5,508,35.05505,-80.615634,27,7760472,8,392,3,2011
3,4.8,54,46,37,39.788275,-86.370755,15,847810,8,449,0,2016
2,4.96,81,71,799,32.144206,-110.962851,3,3860635,17,29,0,2011
2,5.0,6,4,849,42.18752,-70.942942,19,8126909,8,81,3,2018
2,5.0,3,2,469,25.927661,-81.705931,9,7867386,10,191,1,2018
2,5.0,6,5,35,30.179984,-97.840637,40,10253567,22,452,2,2015
2,4.92,12,12,651,39.639019,-119.840084,32,10503408,49,95,0,2015
2,4.7,100,81,29,33.772969,-84.419985,10,7221030,6,233,0,2016
0,5.0,17,16,158,39.910266,-104.795801,5,8685806,33,240,2,2012
2,5.0,11,8,140,32.663751,-116.972202,4,14521388,8,99,0,2017
2,5.0,2,2,17,61.182553,-149.921876,0,8060343,46,304,2,2013
2,5.0,2,2,544,33.644942,-117.86665,4,11237425,40,12,0,2018
3,4.88,152,138,279,26.545571,-81.800405,9,2456231,49,314,0,2007
2,5.0,2,1,195,30.387848,-86.367595,9,10044353,13,431,4,2015
2,4.94,22,18,706,28.808625,-81.337167,9,11173785,50,424,2,2014
2,5.0,4,4,176,32.811191,-96.783599,40,8845805,26,294,2,2020
2,5.0,3,3,783,27.911032,-82.362607,9,3173724,13,142,3,2016
3,5.0,31,26,35,30.150364,-97.719832,40,13184353,26,55,0,2015
2,5.0,9,7,617,39.953616,-75.214202,36,15007088,33,51,0,2011
2,5.0,6,3,637,45.567666,-122.591148,35,2459011,13,386,0,2016
2,4.92,45,40,29,33.783971,-84.383664,10,8752492,26,209,0,2016
2,4.9,76,63,618,33.450275,-111.988158,3,3317926,10,63,0,2009
2,4.76,27,25,618,33.449049,-111.98476,3,4009047,22,452,2,2014
0,4.91,46,44,191,39.714198,-104.927761,5,8689016,33,166,2,2015
2,5.0,8,8,451,38.823062,-121.183249,4,1371050,3,319,2,2017
2,4.84,46,37,292,33.118227,-96.842208,40,3156071,8,256,0,2015
2,5.0,37,29,371,33.646741,-117.748963,4,8853685,13,291,0,2016
2,4.96,53,47,618,33.44687,-111.984066,3,4009047,4,455,2,2017
3,4.93,57,42,446,40.875166,-74.073924,30,5125492,4,485,0,2015
2,5.0,10,7,637,45.566766,-122.591778,35,15079787,4,468,2,2015
1,5.0,17,17,694,32.825429,-117.098248,4,972987,48,286,0,2019
1,5.0,7,6,335,38.609988,-122.871765,4,658808,48,286,0,2018
2,5.0,13,11,489,25.833142,-80.330832,9,10019710,24,203,0,2019
2,5.0,4,3,81,26.530105,-80.088431,9,6113037,49,435,3,2020
2,5.0,3,1,157,39.985558,-82.912901,33,1745880,40,72,0,2015
2,4.39,24,23,504,25.979052,-80.373408,9,11200338,13,291,0,2017
2,4.82,69,55,506,29.536599,-95.553265,40,1541014,49,95,0,2010
2,5.0,18,14,737,33.855996,-84.032137,10,308839,0,411,0,2011
2,5.0,2,2,101,39.035802,-84.718348,17,1234398,13,152,0,2017
2,5.0,5,4,637,45.567718,-122.591205,35,2459011,40,308,0,2017
2,4.96,31,28,739,47.52303,-121.881546,43,6051207,46,217,0,2019
2,4.75,18,16,326,41.630508,-87.507368,15,9003653,8,432,2,2018
2,5.0,33,29,191,39.793639,-104.767828,5,5123683,49,415,3,2018
2,5.0,7,3,651,39.554734,-119.809065,32,5615590,22,454,2,2020
2,5.0,7,6,819,41.458393,-72.808329,6,9995451,25,351,2,2019
3,5.0,2,2,694,32.753564,-117.142491,4,1090502,27,247,0,2017
2,5.0,2,2,556,26.66076,-81.899347,9,1542059,14,480,2,2017
2,5.0,8,8,422,36.016207,-115.293609,32,10152016,3,413,0,2020
2,4.92,159,139,273,33.606816,-84.36688,10,1727097,23,302,0,2013
2,4.98,67,58,644,35.899269,-78.789596,27,4024453,45,491,0,2010
2,5.0,14,13,186,42.270855,-83.284732,22,2585795,49,95,0,2018
2,4.98,55,52,694,32.729168,-117.077341,4,6778145,8,99,0,2008
2,4.95,44,39,209,28.000566,-82.793695,9,1758719,13,291,0,2012
3,5.0,10,10,682,38.542482,-121.458469,4,14825111,49,38,0,2019
2,5.0,26,21,605,33.402177,-84.563264,10,12096465,40,45,0,2015
2,5.0,5,4,689,40.76217,-111.874281,41,11290059,3,23,0,2019
2,4.96,31,25,136,42.004798,-87.689579,14,640475,4,455,2,2016
2,5.0,69,60,484,33.712389,-117.141292,4,2087524,38,394,0,2017
2,4.86,126,105,618,33.449401,-111.987852,3,950349,45,491,0,2014
2,4.94,20,18,185,42.310475,-83.22016,22,888780,25,351,2,2006
2,4.8,6,5,378,40.711886,-74.055807,30,9292230,17,29,0,2018
2,4.63,9,8,191,39.772731,-104.771117,5,11053010,49,201,2,2011
2,5.0,12,10,783,27.967222,-82.433894,9,10869870,19,323,0,2018
2,5.0,24,19,422,36.114426,-115.198899,32,7577918,33,52,0,2017
2,4.83,6,6,389,29.767126,-95.838387,40,3579411,0,243,2,2014
2,4.98,48,46,489,25.794905,-80.257313,9,12183248,40,45,0,2013
2,5.0,9,8,669,42.262871,-83.333928,22,15158739,37,360,2,2019
2,5.0,4,3,468,40.123729,-111.564546,41,6208188,49,235,2,2018
2,5.0,5,5,309,33.669761,-112.190197,3,6176693,17,301,1,2017
2,4.76,75,62,857,36.095296,-80.248456,27,8091390,50,424,2,2013
2,5.0,44,41,155,38.82418,-104.853041,5,10889285,17,29,0,2014
2,5.0,17,16,575,28.168599,-82.581181,9,451389,50,221,0,2019
2,4.97,77,70,531,36.128283,-86.749793,39,4011743,4,248,0,2011
2,4.87,46,39,357,30.017949,-95.381122,40,5887443,8,128,2,2015
2,5.0,36,30,523,37.760728,-121.55174,4,7232780,13,138,2,2019
2,4.81,16,16,743,40.560101,-111.90188,41,8018380,6,126,2,2019
1,5.0,60,56,715,32.054084,-81.101556,10,6993830,48,286,0,2018
2,4.97,32,30,391,40.759862,-74.147694,30,9370336,49,201,2,2017
2,5.0,6,6,513,39.632173,-105.134487,5,7694306,40,15,0,2008
1,5.0,21,18,371,33.684802,-117.761822,4,6457208,48,286,0,2018
2,5.0,1,1,385,21.399348,-157.787848,11,14253270,13,291,0,2017
2,5.0,6,4,604,34.174298,-118.098704,4,2344685,31,61,2,2017
0,4.81,54,48,496,40.480294,-79.970251,36,2946778,33,166,2,2009
2,5.0,11,8,558,41.613909,-71.459708,37,1508165,13,291,0,1966
2,4.99,85,75,722,47.572543,-122.308739,43,7025842,17,357,3,2011
2,4.78,41,27,68,44.861638,-93.229099,23,1300675,10,191,1,2011
2,4.64,136,107,415,39.706289,-105.078946,5,2245310,49,9,2,2005
1,4.83,26,23,371,33.678447,-117.817165,4,2887672,48,286,0,2018
2,5.0,21,18,743,40.559278,-111.902547,41,8018380,23,381,1,2019
2,4.86,33,29,233,35.651773,-97.554793,34,7472911,18,396,0,2010
2,4.94,40,35,109,42.290317,-83.434152,22,8854619,20,323,0,2015
2,4.9,26,20,136,41.940479,-87.662884,14,1149269,22,452,2,2015
2,5.0,19,17,799,32.145069,-110.963358,3,3860635,8,104,0,2016
2,5.0,34,30,376,30.25458,-81.391972,9,1795139,4,468,2,2015
3,5.0,6,5,581,34.070972,-117.551931,4,1096811,49,316,0,2016
2,5.0,3,3,816,21.375984,-158.020133,11,4209883,13,430,4,2015
2,4.96,113,105,618,33.444749,-111.994992,3,6443723,22,75,2,2015
2,5.0,26,21,754,47.711278,-117.375907,43,7372770,9,269,0,2018
2,5.0,22,22,618,33.44813,-111.982427,3,4009047,8,215,0,2019
2,4.95,74,64,635,29.115963,-81.034683,9,3758468,8,397,0,2018
2,4.95,74,66,829,28.187993,-82.294013,9,3123958,21,145,0,2015
1,4.93,91,69,637,45.566574,-122.591759,35,976194,48,286,0,2018
2,5.0,1,1,489,25.795008,-80.240193,9,9990258,8,99,0,2019
2,5.0,18,15,49,45.463097,-122.88562,35,7793541,8,432,2,2018
2,5.0,4,3,502,44.911605,-93.209797,23,1300675,49,95,0,2013
2,5.0,40,36,840,40.305019,-74.626153,30,10841398,4,466,2,2019
2,4.6,7,5,368,33.952399,-118.373831,4,14915664,33,363,0,2015
2,4.94,75,66,597,40.040352,-75.476891,36,4925670,30,184,0,2017
2,4.67,19,15,743,40.559249,-111.902313,41,8018380,23,381,1,2019
1,5.0,1,1,267,40.258524,-79.995945,36,14667658,48,286,0,2019
2,5.0,13,13,834,26.668779,-80.112994,9,12194762,3,321,2,2017
2,4.98,61,49,353,21.349561,-157.912555,11,6811877,13,291,0,2016
3,5.0,4,3,668,41.608624,-88.145193,14,629390,26,55,0,2012
2,5.0,3,1,455,40.410638,-104.996159,5,3856661,10,191,1,2019
2,5.0,12,10,653,41.217765,-81.642836,33,297992,33,168,2,2018
2,4.91,40,35,491,40.615873,-111.887989,41,3270775,17,301,1,2009
2,5.0,1,1,39,34.126531,-117.892081,4,4229573,49,201,2,2019
2,4.5,3,2,269,30.079986,-81.717422,9,11264132,8,103,0,2018
2,5.0,11,10,612,40.154837,-74.921276,36,9352785,49,95,0,2019
2,4.98,54,47,237,33.915474,-118.387055,4,819442,21,146,0,2014
2,5.0,5,2,142,38.685973,-121.295162,4,15409795,49,95,0,2017
2,4.99,110,97,627,26.121568,-80.264619,9,3995219,30,184,0,2014
2,4.97,49,38,750,42.474041,-83.239043,22,1370302,22,83,2,2019
2,4.9,83,67,131,35.222103,-80.817934,27,21255,14,27,2,2016
2,4.98,76,61,15,40.375911,-111.787437,41,1395785,4,266,0,2018
2,5.0,14,14,164,26.300143,-80.253503,9,10392344,33,20,0,2018
2,4.59,52,41,783,27.952391,-82.459153,9,3799965,30,184,0,2015
1,5.0,74,64,694,32.749619,-117.21168,4,2263885,48,288,2,2017
2,4.91,25,22,506,29.555245,-95.54122,40,5136026,49,95,0,2014
2,4.17,8,6,368,33.953044,-118.374599,4,14253883,33,46,0,2011
2,5.0,91,80,811,36.839223,-76.062547,42,10757357,13,150,0,2019
2,4.92,44,38,617,39.948729,-75.144293,36,2541813,49,98,0,2018
2,4.96,60,49,55,41.342406,-96.180318,28,3165595,18,121,0,2014
2,5.0,25,20,618,33.449198,-111.98745,3,5339988,22,452,2,2010
2,5.0,9,7,96,30.087434,-97.863212,40,14324204,26,175,0,2013
2,4.9,40,39,574,39.083644,-76.691181,20,10308457,18,396,0,2016
2,5.0,16,15,353,21.280895,-157.79735,11,2754690,26,210,0,2008
2,5.0,3,3,715,32.045328,-81.081429,10,14666412,3,322,2,2013
2,4.92,76,71,29,33.668327,-84.417836,10,10413163,8,99,0,2015
2,4.74,20,19,545,37.118455,-76.478497,42,2562120,10,73,0,2011
2,5.0,7,7,34,39.721874,-104.695083,5,14606467,13,138,2,2015
2,4.87,58,46,466,30.369252,-97.620195,40,9046223,33,52,0,2018
2,4.69,22,13,422,36.081233,-115.3024,32,464342,40,12,0,2017
2,4.91,11,11,698,37.325672,-121.891347,4,8826386,3,21,0,2016
2,4.47,23,17,542,47.532611,-122.180094,43,1343486,25,353,2,2011
2,4.97,194,176,618,33.448093,-111.987428,3,1135852,33,46,0,2016
3,5.0,32,26,783,27.949276,-82.448418,9,426958,4,485,0,2015
1,4.94,83,70,701,37.541045,-122.30839,4,1682069,48,287,0,2015
2,5.0,12,10,743,40.559166,-111.902877,41,8018380,14,481,2,2019
2,4.94,39,35,155,38.874203,-104.694102,5,8231060,49,95,0,2009
2,5.0,10,10,140,32.62442,-116.97469,4,8929348,40,45,0,2008
2,5.0,91,86,586,28.549092,-81.158305,9,1028762,38,394,0,2016
2,5.0,7,4,489,25.799225,-80.2617,9,1506983,37,382,0,2017
2,4.87,105,86,502,44.900514,-93.217314,23,2000159,40,308,0,2012
2,4.93,140,129,715,32.021785,-81.215879,10,641610,49,95,0,2017
2,5.0,9,8,618,33.417082,-112.011883,3,14527045,37,382,0,2019
2,4.69,144,116,97,33.857237,-118.001391,4,6357487,4,266,0,2015
2,4.95,59,55,618,33.446995,-111.983666,3,4009047,4,266,0,2017
2,4.75,9,8,743,40.559412,-111.902119,41,8018380,14,481,2,2019
2,4.83,32,30,355,37.298159,-77.301419,42,13588014,22,239,2,2012
2,5.0,7,7,489,25.799371,-80.261506,9,1506983,50,221,0,2018
2,4.75,17,16,29,33.787378,-84.387736,10,6830247,40,71,2,2017
2,4.84,120,81,502,44.913647,-93.209828,23,1300675,49,478,0,2010
1,4.6,17,10,452,34.230585,-118.520757,4,893373,48,287,0,2016
2,4.94,17,17,713,40.370653,-111.93008,41,330406,9,427,1,2015
2,4.95,24,21,690,29.513666,-98.537542,40,64265,3,24,0,2012
2,5.0,3,3,317,44.522797,-88.077165,44,14757047,49,333,2,2016
1,4.97,34,31,42,39.291726,-76.516341,20,1338963,48,286,0,2018
2,5.0,9,5,422,36.216302,-115.26702,32,11481157,1,7,0,2016
2,5.0,5,4,600,40.685449,-111.549624,41,14903235,26,180,2,2017
2,4.93,17,15,71,26.331383,-80.117464,9,7374542,10,191,1,2019
2,4.96,86,77,422,36.123527,-115.168698,32,8615836,4,3,0,2015
2,4.86,25,22,486,43.574573,-116.391179,13,1000741,13,160,0,2015
